"0",""
"0","  # kable(caption = str_c(""Expected Values of "", stu_picks[1], "" and "", stu_picks[2])) %>%"
"0","  # kable_material(c(""hover"", ""striped"")) %>% "
"0","  # add_header_above(header_entry, align = ""c"") %>%"
"0","  # row_spec(4, bold = T) %>%"
"0","  # column_spec(5, bold = T) %>%"
"0","  # kable_styling(latex_options = ""HOLD_position"")"
"0",""
"0","# observed concordance"
"0","JJ_obs_conc <- JJ_table %>% concordance_rate(type = ""value"")"
"0","JJ_obs_conc_rate <- JJ_table %>% concordance_rate(type = ""prop"")"
"0","JJ_obs_conc_perc <- JJ_obs_conc_rate %>% percent(accuracy = .01)"
"0",""
"0","# expected concordance"
"0","JJ_exp_conc <- JJ_exp %>% concordance_rate(type = ""value"")"
"0","JJ_exp_conc_rate <- JJ_exp %>% concordance_rate(type = ""prop"")"
"0","JJ_exp_conc_perc <- JJ_exp_conc_rate %>% percent(accuracy = .01)"
"0",""
"0","# kappa"
"0","kappa_JJ <- (JJ_obs_conc_rate - JJ_exp_conc_rate)/(1 - JJ_exp_conc_rate)"
